pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
50,c,10,2,2,c,1,0.676434,None,2,2,10,2,,,,,23.532348,,23.5169809,23.532348,24.5179504,24.5179504,24.5179504,24.5179504,24.53422,25.5180655,25.5180655,26.2021387,c,1,0.676434,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,11,3,2,z,1,0.031678,None,2,3,11,3,,,,,26.2159549,,26.2029465,26.2159549,27.2170298,27.2170298,27.2170298,27.2170298,27.2170298,28.2173079,28.2173079,28.252587,z,1,0.031678,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,12,0,3,x,1,0.2371248,None,3,0,12,0,,,,,28.2665533,,28.2532449,28.2665533,29.2670092,29.2670092,29.2670092,29.2670092,29.2670092,30.2669918,30.2669918,30.5164122,x,1,0.2371248,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,13,1,3,v,1,0.2171289,None,3,1,13,1,,,,,30.533931,,30.5169806,30.533931,31.516821,31.516821,31.516821,31.516821,31.5333992,32.5151234,32.5151234,32.7328941,v,1,0.2171289,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,14,2,3,c,1,0.2164456,None,3,2,14,2,,,,,32.7492035,,32.7333583,32.7492035,33.7338581,33.7338581,33.7338581,33.7338581,33.7500569,34.733858,34.733858,34.9674704,c,1,0.2164456,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,15,3,3,z,1,0.2045526,None,3,3,15,3,,,,,34.9828548,,34.9680843,34.9828548,35.9828992,35.9828992,35.9828992,35.9828992,35.9828992,36.9826336,36.9826336,37.199829,z,1,0.2045526,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,16,0,4,x,1,0.2402417,None,4,0,16,0,,,,,37.2161766,,37.2005122,37.2161766,38.2154179,38.2154179,38.2154179,38.2154179,38.2154179,39.2138897,39.2138897,39.464581,x,1,0.2402417,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,17,1,4,v,1,0.0992396,None,4,1,17,1,,,,,39.4805033,,39.4648325,39.4805033,40.4661077,40.4661077,40.4661077,40.4661077,40.4821499,41.4648111,41.4648111,41.5807671,v,1,0.0992396,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,18,2,4,c,1,0.3145159,None,4,2,18,2,,,,,41.597166,,41.5811521,41.597166,42.5821645,42.5821645,42.5821645,42.5821645,42.5976103,43.5810045,43.5810045,43.9000546,c,1,0.3145159,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,19,3,4,z,1,0.1303408,None,4,3,19,3,,,,,43.9147989,,43.9007487,43.9147989,44.9130667,44.9130667,44.9130667,44.9130667,44.9130667,45.9144353,45.9144353,46.0492744,z,1,0.1303408,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,20,0,5,x,1,0.2325202,None,5,0,20,0,,,,,46.0647689,,46.0500689,46.0647689,47.0481684,47.0481684,47.0481684,47.0481684,47.064799,48.063016,48.063016,48.3000117,x,1,0.2325202,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,21,1,5,v,1,0.1897921,None,5,1,21,1,,,,,48.3131349,,48.3005553,48.3131349,49.3150832,49.3150832,49.3150832,49.3150832,49.3150832,50.3141801,50.3141801,50.5151897,v,1,0.1897921,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,22,2,5,c,1,0.5202717,None,5,2,22,2,,,,,50.5311879,,50.5156972,50.5311879,51.5133714,51.5133714,51.5133714,51.5133714,51.5457737,52.5285529,52.5285529,53.0624076,c,1,0.5202717,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,23,3,5,z,1,0.2617468,None,5,3,23,3,,,,,53.0786338,,53.0626239,53.0786338,54.0638032,54.0638032,54.0638032,54.0638032,54.0816784,55.0640592,55.0640592,55.3314976,z,1,0.2617468,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,24,0,6,x,1,0.1895405,None,6,0,24,0,,,,,55.3463438,,55.332104,55.3463438,56.3482284,56.3482284,56.3482284,56.3482284,56.3482284,57.34644,57.34644,57.5475853,x,1,0.1895405,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,25,1,6,v,1,0.1243159,None,6,1,25,1,,,,,57.5640301,,57.5482401,57.5640301,58.5456903,58.5456903,58.5456903,58.5456903,58.5781216,59.5639706,59.5639706,59.6962384,v,1,0.1243159,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,26,2,6,c,1,0.2442514,None,6,2,26,2,,,,,59.7125852,,59.6970339,59.7125852,60.6960051,60.6960051,60.6960051,60.6960051,60.7137672,61.6957068,61.6957068,61.9463233,c,1,0.2442514,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,27,3,6,z,1,0.3110486,None,6,3,27,3,,,,,61.9621776,,61.9467793,61.9621776,62.9466097,62.9466097,62.9466097,62.9466097,62.9630866,63.9458773,63.9458773,64.2640157,z,1,0.3110486,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,28,0,7,x,1,0.1455851,None,7,0,28,0,,,,,64.2778583,,64.2645669,64.2778583,65.2800612,65.2800612,65.2800612,65.2800612,65.2800612,66.263282,66.263282,66.4113972,x,1,0.1455851,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,29,1,7,v,1,0.0343362,None,7,1,29,1,,,,,66.4283203,,66.411819,66.4283203,67.411552,67.411552,67.411552,67.411552,67.4276437,68.4107588,68.4107588,68.4600947,v,1,0.0343362,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,30,2,7,c,1,0.0188507,None,7,2,30,2,,,,,68.4768672,,68.4603031,68.4768672,69.4617774,69.4617774,69.4617774,69.4617774,69.4815081,70.4616262,70.4616262,70.4967612,c,1,0.0188507,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,31,3,7,z,1,0.0667677,None,7,3,31,3,,,,,70.5116248,,70.4974325,70.5116248,71.5123078,71.5123078,71.5123078,71.5123078,71.5123078,72.5106285,72.5106285,72.5808458,z,1,0.0667677,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,32,0,8,x,1,0.1175895,None,8,0,32,0,,,,,72.5937166,,72.581564,72.5937166,73.593273,73.593273,73.593273,73.593273,73.593273,74.5945498,74.5945498,74.7290839,x,1,0.1175895,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,33,1,8,v,1,0.134929,None,8,1,33,1,,,,,74.744406,,74.7296176,74.744406,75.7449389,75.7449389,75.7449389,75.7449389,75.7608931,76.7443404,76.7443404,76.8928859,v,1,0.134929,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,34,2,8,c,1,0.0872847,None,8,2,34,2,,,,,76.9092509,,76.8931003,76.9092509,77.895244,77.895244,77.895244,77.895244,77.9104241,78.8926208,78.8926208,78.9934483,c,1,0.0872847,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,35,3,8,z,1,0.3479509,None,8,3,35,3,,,,,79.0111747,,78.9938823,79.0111747,79.9940868,79.9940868,79.9940868,79.9940868,80.0108993,80.9934927,80.9934927,81.3444917,z,1,0.3479509,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,36,0,9,x,1,0.2574921,None,9,0,36,0,,,,,81.3599464,,81.3454664,81.3599464,82.3420721,82.3420721,82.3420721,82.3420721,82.3776708,83.3432916,83.3432916,83.6084625,x,1,0.2574921,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,37,1,9,v,1,0.2126634,None,9,1,37,1,,,,,83.6253149,,83.6087212,83.6253149,84.6092071,84.6092071,84.6092071,84.6092071,84.6262442,85.6103493,85.6103493,85.8273476,v,1,0.2126634,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,38,2,9,c,1,0.1613684,None,9,2,38,2,,,,,85.8428218,,85.8277812,85.8428218,86.8257824,86.8257824,86.8257824,86.8257824,86.8433327,87.8262921,87.8262921,87.9949417,c,1,0.1613684,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,39,3,9,z,1,0.1290644,None,9,3,39,3,,,,,88.0087907,,87.9954247,88.0087907,89.0087006,89.0087006,89.0087006,89.0087006,89.0087006,90.0086239,90.0086239,90.1440228,z,1,0.1290644,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,40,0,10,x,1,0.0252857,None,10,0,40,0,,,,,90.1598195,,90.1446014,90.1598195,91.1574862,91.1574862,91.1574862,91.1574862,91.174456,92.1586889,92.1586889,92.1920322,x,1,0.0252857,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,41,1,10,v,1,0.2920527,None,10,1,41,1,,,,,92.2095639,,92.1925955,92.2095639,93.1928985,93.1928985,93.1928985,93.1928985,93.2084356,94.2088445,94.2088445,94.5101643,v,1,0.2920527,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,42,2,10,c,1,0.2247319,None,10,2,42,2,,,,,94.5256867,,94.5107277,94.5256867,95.5251341,95.5251341,95.5251341,95.5251341,95.5251341,96.5256906,96.5256906,96.7589426,c,1,0.2247319,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,43,3,10,z,1,0.1314837,None,10,3,43,3,,,,,96.7754016,,96.7595337,96.7754016,97.7579808,97.7579808,97.7579808,97.7579808,97.7741659,98.7736505,98.7736505,98.9084142,z,1,0.1314837,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,44,0,11,x,1,0.1109283,None,11,0,44,0,,,,,98.9234709,,98.9090576,98.9234709,99.9072055,99.9072055,99.9072055,99.9072055,99.9235596,100.908077,100.908077,101.0258092,x,1,0.1109283,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,45,1,11,v,1,0.3563174,None,11,1,45,1,,,,,101.0403705,,101.02671,101.0403705,102.040421,102.040421,102.040421,102.040421,102.040421,103.041289,103.041289,103.4088986,v,1,0.3563174,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,46,2,11,c,1,0.2617688,None,11,2,46,2,,,,,103.4231721,,103.4099703,103.4231721,104.4245857,104.4245857,104.4245857,104.4245857,104.4245857,105.4224082,105.4224082,105.6900391,c,1,0.2617688,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,47,3,11,z,1,0.251621,None,11,3,47,3,,,,,105.7057268,,105.690484,105.7057268,106.6911304,106.6911304,106.6911304,106.6911304,106.7071526,107.6892937,107.6892937,107.9568049,z,1,0.251621,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,48,0,12,x,1,0.1598015,None,12,0,48,0,,,,,107.9733712,,107.9574276,107.9733712,108.9561171,108.9561171,108.9561171,108.9561171,108.973094,109.9574631,109.9574631,110.1237961,x,1,0.1598015,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,49,1,12,v,1,0.2641062,None,12,1,49,1,,,,,110.1402804,,110.1243344,110.1402804,111.1394934,111.1394934,111.1394934,111.1394934,111.1394934,112.1223046,112.1223046,112.3917541,v,1,0.2641062,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,50,2,12,c,1,0.2248232,None,12,2,50,2,,,,,112.4066594,,112.3924248,112.4066594,113.4052375,113.4052375,113.4052375,113.4052375,113.4052375,114.4065317,114.4065317,114.638675,c,1,0.2248232,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,51,3,12,z,1,0.2297231,None,12,3,51,3,,,,,114.6565313,,114.6392007,114.6565313,115.6396533,115.6396533,115.6396533,115.6396533,115.6553767,116.6376451,116.6376451,116.8742496,z,1,0.2297231,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,52,0,13,x,1,0.2192973,None,13,0,52,0,,,,,116.8889525,,116.8751185,116.8889525,117.890971,117.890971,117.890971,117.890971,117.890971,118.8884903,118.8884903,119.1238484,x,1,0.2192973,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,53,1,13,v,1,0.1340501,None,13,1,53,1,,,,,119.1386896,,119.1246689,119.1386896,120.1228927,120.1228927,120.1228927,120.1228927,120.1382023,121.1388007,121.1388007,121.2897293,v,1,0.1340501,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,54,2,13,c,1,0.2890085,None,13,2,54,2,,,,,121.3053216,,121.2903283,121.3053216,122.3050874,122.3050874,122.3050874,122.3050874,122.3050874,123.3052074,123.3052074,123.6064711,c,1,0.2890085,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,55,3,13,z,1,0.2538923,None,13,3,55,3,,,,,123.620924,,123.6072727,123.620924,124.6222183,124.6222183,124.6222183,124.6222183,124.6222183,125.6209779,125.6209779,125.889891,z,1,0.2538923,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,56,0,14,x,1,0.2398855,None,14,0,56,0,,,,,125.9049211,,125.8905592,125.9049211,126.9045831,126.9045831,126.9045831,126.9045831,126.9045831,127.9044428,127.9044428,128.1556422,x,1,0.2398855,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,57,1,14,v,1,0.2597577,None,14,1,57,1,,,,,128.1705892,,128.1562558,128.1705892,129.1715149,129.1715149,129.1715149,129.1715149,129.1715149,130.1696275,130.1696275,130.4366524,v,1,0.2597577,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,58,2,14,c,1,0.2273138,None,14,2,58,2,,,,,130.4550109,,130.4372088,130.4550109,131.4378261,131.4378261,131.4378261,131.4378261,131.454034,132.4374698,132.4374698,132.6725327,c,1,0.2273138,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,59,3,14,z,1,0.0859733,None,14,3,59,3,,,,,132.6869034,,132.6731737,132.6869034,133.6867192,133.6867192,133.6867192,133.6867192,133.6867192,134.6859968,134.6859968,134.788999,z,1,0.0859733,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,60,0,15,x,1,0.0934773,None,15,0,60,0,,,,,134.8037785,,134.7898456,134.8037785,135.8045284,135.8045284,135.8045284,135.8045284,135.8045284,136.8032896,136.8032896,136.9039798,x,1,0.0934773,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,61,1,15,v,1,0.2644827,None,15,1,61,1,,,,,136.9218474,,136.9044513,136.9218474,137.9038447,137.9038447,137.9038447,137.9038447,137.9369763,138.9028661,138.9028661,139.1719392,v,1,0.2644827,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,62,2,15,c,1,0.1254626,None,15,2,62,2,,,,,139.1864681,,139.1726318,139.1864681,140.1854117,140.1854117,140.1854117,140.1854117,140.1854117,141.1843694,141.1843694,141.3184727,c,1,0.1254626,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,63,3,15,z,1,0.2718704,None,15,3,63,3,,,,,141.3335637,,141.3188367,141.3335637,142.3193838,142.3193838,142.3193838,142.3193838,142.3367178,143.3185337,143.3185337,143.6021137,z,1,0.2718704,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,64,0,16,x,1,0.4062762,None,16,0,64,0,,,,,143.6186043,,143.6026772,143.6186043,144.6015702,144.6015702,144.6015702,144.6015702,144.6198722,145.6019946,145.6019946,146.0191836,x,1,0.4062762,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,65,1,16,v,1,0.2692192,None,16,1,65,1,,,,,146.035705,,146.0196979,146.035705,147.0188639,147.0188639,147.0188639,147.0188639,147.0353285,148.0182558,148.0182558,148.3024088,v,1,0.2692192,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,66,2,16,c,1,0.001311,None,16,2,66,2,,,,,148.3194085,,148.3029933,148.3194085,149.3183108,149.3183108,149.3183108,149.3183108,149.3183108,150.3010139,150.3010139,150.3180787,c,1,0.001311,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,67,3,16,z,1,0.2428376,None,16,3,67,3,,,,,150.3347492,,150.3185146,150.3347492,151.3185491,151.3185491,151.3185491,151.3185491,151.3344902,152.3173796,152.3173796,152.5676335,z,1,0.2428376,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,68,0,17,x,1,0.1994987,None,17,0,68,0,,,,,152.5838738,,152.5681606,152.5838738,153.5670417,153.5670417,153.5670417,153.5670417,153.5838183,154.5674249,154.5674249,154.7693538,x,1,0.1994987,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
150,v,69,1,17,v,1,0.0862211,None,17,1,69,1,,,,,154.7850416,,154.7699638,154.7850416,155.7848074,155.7848074,155.7848074,155.7848074,155.7848074,156.7677283,156.7677283,156.8682583,v,1,0.0862211,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
50,c,70,2,17,c,1,0.2268725,None,17,2,70,2,,,,,156.8841625,,156.8691153,156.8841625,157.8831921,157.8831921,157.8831921,157.8831921,157.8831921,158.8840219,158.8840219,159.115971,c,1,0.2268725,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-150,z,71,3,17,z,1,0.263682,None,17,3,71,3,,,,,159.1318007,,159.1162946,159.1318007,160.1185907,160.1185907,160.1185907,160.1185907,160.1335332,161.1153578,161.1153578,161.3847629,z,1,0.263682,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
-50,x,72,0,18,x,1,0.2178998,None,18,0,72,0,,,,,161.3996589,,161.3856812,161.3996589,162.3831589,162.3831589,162.3831589,162.3831589,162.3994704,163.3838865,163.3838865,163.6176235,x,1,0.2178998,None,,,,,651996,1,2025-10-04_10h12.46.292,sequential_learning_ task 4,,2025.1.1,59.51289882,2025-10-04 10h14.03.055573 +0530
