pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,86,86,24,x,1,0.8391395,None,,,,,24,86,86,0,482.3683346,,482.3534835,482.3683346,483.351668,483.351668,483.351668,483.351668,483.3682389,484.3502859,484.3502859,485.2027232,,,,,x,1,0.8391395,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
50,c,87,87,20,c,1,0.8278486,None,,,,,20,87,87,2,485.2173595,,485.203335,485.2173595,486.2184603,486.2184603,486.2184603,486.2184603,486.2184603,487.2192133,487.2192133,488.0525049,,,,,c,1,0.8278486,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
150,v,88,88,19,v,1,0.7857732,None,,,,,19,88,88,1,488.0671758,,488.0531883,488.0671758,489.0666018,489.0666018,489.0666018,489.0666018,489.0666018,490.0676671,490.0676671,490.8673892,,,,,v,1,0.7857732,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
150,v,89,89,20,v,1,0.6372359,None,,,,,20,89,89,1,490.8845584,,490.8684027,490.8845584,491.8675272,491.8675272,491.8675272,491.8675272,491.8835088,492.8672577,492.8672577,493.5184881,,,,,v,1,0.6372359,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
150,v,90,90,21,v,1,0.5573266,None,,,,,21,90,90,1,493.5337086,,493.5192036,493.5337086,494.5336316,494.5336316,494.5336316,494.5336316,494.5336316,495.5340086,495.5340086,496.100063,,,,,v,1,0.5573266,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
-150,z,91,91,23,z,1,0.5167385,None,,,,,23,91,91,3,496.1170072,,496.1005942,496.1170072,497.1001063,497.1001063,497.1001063,497.1001063,497.1165645,498.1002405,498.1002405,498.63416,,,,,z,1,0.5167385,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
150,v,92,92,22,v,1,0.3150126,None,,,,,22,92,92,1,498.6498708,,498.6348804,498.6498708,499.6500231,499.6500231,499.6500231,499.6500231,499.6500231,500.6496415,500.6496415,500.9673592,,,,,v,1,0.3150126,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
50,c,93,93,21,c,1,0.5520295,None,,,,,21,93,93,2,500.9822035,,500.9679492,500.9822035,501.983334,501.983334,501.983334,501.983334,501.983334,502.9819957,502.9819957,503.5500792,,,,,c,1,0.5520295,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
150,v,94,94,23,v,1,1.0319616,None,,,,,23,94,94,1,503.5658777,,503.550787,503.5658777,504.5494125,504.5494125,504.5494125,504.5494125,504.5659153,505.5490899,505.5490899,506.5830488,,,,,v,1,1.0319616,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
-150,z,95,95,24,z,1,0.4968696,None,,,,,24,95,95,3,506.598851,,506.5836413,506.598851,507.5996057,507.5996057,507.5996057,507.5996057,507.5996057,508.598529,508.598529,509.0998569,,,,,z,1,0.4968696,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
150,v,96,96,24,v,1,0.6120779,None,,,,,24,96,96,1,509.1141539,,509.1006834,509.1141539,510.1141121,510.1141121,510.1141121,510.1141121,510.1141121,511.1147216,511.1147216,511.7324654,,,,,v,1,0.6120779,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
50,c,97,97,22,c,1,0.4972972,None,,,,,22,97,97,2,511.7477906,,511.7332469,511.7477906,512.7479248,512.7479248,512.7479248,512.7479248,512.7479248,513.7313241,513.7313241,514.2311114,,,,,c,1,0.4972972,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
50,c,98,98,23,c,1,0.5714115,None,,,,,23,98,98,2,514.2478614,,514.2317934,514.2478614,515.2309461,515.2309461,515.2309461,515.2309461,515.2471854,516.2306765,516.2306765,516.8138836,,,,,c,1,0.5714115,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
50,c,99,99,24,c,1,0.5515399,None,,,,,24,99,99,2,516.8315243,,516.8144823,516.8315243,517.8139042,517.8139042,517.8139042,517.8139042,517.831161,518.8138027,518.8138027,519.3811514,,,,,c,1,0.5515399,None,791104,1,2025-10-04_09h08.08.244,sequential_learning_ task 4,,2025.1.1,60.54749465,2025-10-04 09h08.12.821121 +0530
