pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-150,z,15,3,3,z,1,0.3781431,None,3,3,15,3,,,,,38.1515916,,38.1367781,38.1515916,39.1538147,39.1538147,39.1538147,39.1538147,39.1538147,40.152118,40.152118,40.5355574,z,1,0.3781431,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,16,0,4,x,1,0.5590544,None,4,0,16,0,,,,,40.5522343,,40.5357663,40.5522343,41.5349696,41.5349696,41.5349696,41.5349696,41.5515256,42.5346139,42.5346139,43.1018599,x,1,0.5590544,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,17,1,4,v,1,0.220386,None,4,1,17,1,,,,,43.1178351,,43.1020605,43.1178351,44.1013602,44.1013602,44.1013602,44.1013602,44.1194245,45.1017703,45.1017703,45.3349323,v,1,0.220386,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,18,2,4,c,1,0.7924023,None,4,2,18,2,,,,,45.3514873,,45.3352036,45.3514873,46.3345968,46.3345968,46.3345968,46.3345968,46.3510387,47.3338968,47.3338968,48.1342651,c,1,0.7924023,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,19,3,4,z,1,0.3618249,None,4,3,19,3,,,,,48.1506763,,48.1344727,48.1506763,49.1342596,49.1342596,49.1342596,49.1342596,49.1507429,50.1336412,50.1336412,50.5008466,z,1,0.3618249,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,20,0,5,x,1,0.2334885,None,5,0,20,0,,,,,50.5171271,,50.5010453,50.5171271,51.5004611,51.5004611,51.5004611,51.5004611,51.5170481,52.5003029,52.5003029,52.7343688,x,1,0.2334885,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,21,1,5,v,1,0.2592454,None,5,1,21,1,,,,,52.7498152,,52.7346606,52.7498152,53.7331858,53.7331858,53.7331858,53.7331858,53.7502544,54.7336945,54.7336945,54.9998711,v,1,0.2592454,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,22,2,5,c,1,0.236927,None,5,2,22,2,,,,,55.0167332,,55.0000817,55.0167332,55.9997146,55.9997146,55.9997146,55.9997146,56.0166369,56.9992198,56.9992198,57.2500878,c,1,0.236927,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,23,3,5,z,1,0.2546288,None,5,3,23,3,,,,,57.2661738,,57.2502855,57.2661738,58.24979,58.24979,58.24979,58.24979,58.2662635,59.2493593,59.2493593,59.5165746,z,1,0.2546288,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,24,0,6,x,1,0.3165347,None,6,0,24,0,,,,,59.5325301,,59.5167772,59.5325301,60.5160276,60.5160276,60.5160276,60.5160276,60.5327372,61.5158419,61.5158419,61.8328292,x,1,0.3165347,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,25,1,6,v,1,0.2867811,None,6,1,25,1,,,,,61.849082,,61.8330337,61.849082,62.832494,62.832494,62.832494,62.832494,62.8487334,63.8488906,63.8488906,64.1492726,v,1,0.2867811,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,26,2,6,c,1,0.706671,None,6,2,26,2,,,,,64.1651672,,64.1497166,64.1651672,65.1503112,65.1503112,65.1503112,65.1503112,65.1656781,66.1485045,66.1485045,66.8659186,c,1,0.706671,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,27,3,6,z,1,0.7574747,None,6,3,27,3,,,,,66.881393,,66.866111,66.881393,67.8814476,67.8814476,67.8814476,67.8814476,67.8814476,68.8816511,68.8816511,69.6492179,z,1,0.7574747,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,28,0,7,x,1,0.2699482,None,7,0,28,0,,,,,69.6648999,,69.6494827,69.6648999,70.6659231,70.6659231,70.6659231,70.6659231,70.6659231,71.6640024,71.6640024,71.948219,x,1,0.2699482,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,29,1,7,v,1,0.3170059,None,7,1,29,1,,,,,71.9643609,,71.9484083,71.9643609,72.9478671,72.9478671,72.9478671,72.9478671,72.9640683,73.9476423,73.9476423,74.2808292,v,1,0.3170059,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,30,2,7,c,1,0.4195328,None,7,2,30,2,,,,,74.297492,,74.2810144,74.297492,75.2805228,75.2805228,75.2805228,75.2805228,75.2970532,76.2806621,76.2806621,76.7141475,c,1,0.4195328,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,31,3,7,z,1,0.628961,None,7,3,31,3,,,,,76.7304839,,76.7145178,76.7304839,77.7135812,77.7135812,77.7135812,77.7135812,77.7300181,78.713031,78.713031,79.3471393,z,1,0.628961,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,32,0,8,x,1,0.4788586,None,8,0,32,0,,,,,79.363525,,79.3473344,79.363525,80.3467911,80.3467911,80.3467911,80.3467911,80.3629829,81.3467424,81.3467424,81.8307501,x,1,0.4788586,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,33,1,8,v,1,0.5467999,None,8,1,33,1,,,,,81.8469345,,81.8312552,81.8469345,82.8463147,82.8463147,82.8463147,82.8463147,82.8463147,83.8460562,83.8460562,84.3971816,v,1,0.5467999,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,34,2,8,c,1,0.3526806,None,8,2,34,2,,,,,84.4131335,,84.3973865,84.4131335,85.3962914,85.3962914,85.3962914,85.3962914,85.4130617,86.4125176,86.4125176,86.7796103,c,1,0.3526806,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,35,3,8,z,1,0.849902,None,8,3,35,3,,,,,86.7959817,,86.7798109,86.7959817,87.7790549,87.7790549,87.7790549,87.7790549,87.7956359,88.7789012,88.7789012,89.6295237,z,1,0.849902,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,36,0,9,x,1,0.7422969,None,9,0,36,0,,,,,89.6457596,,89.629813,89.6457596,90.6287789,90.6287789,90.6287789,90.6287789,90.6471751,91.6453126,91.6453126,92.3954114,x,1,0.7422969,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,37,1,9,v,1,0.6736404,None,9,1,37,1,,,,,92.4117402,,92.3955933,92.4117402,93.3948988,93.3948988,93.3948988,93.3948988,93.4118021,94.3951083,94.3951083,95.0787912,v,1,0.6736404,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,38,2,9,c,1,1.0373003,None,9,2,38,2,,,,,95.0950456,,95.0791567,95.0950456,96.0776104,96.0776104,96.0776104,96.0776104,96.0946034,97.0942042,97.0942042,98.1448623,c,1,1.0373003,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,39,3,9,z,1,0.693151,None,9,3,39,3,,,,,98.1612008,,98.1452032,98.1612008,99.1444408,99.1444408,99.1444408,99.1444408,99.1612063,100.1440689,100.1440689,100.8439107,z,1,0.693151,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,40,0,10,x,1,0.5642553,None,10,0,40,0,,,,,100.8609916,,100.8440851,100.8609916,101.8439794,101.8439794,101.8439794,101.8439794,101.860472,102.8438279,102.8438279,103.4107002,x,1,0.5642553,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,41,1,10,v,1,0.5717894,None,10,1,41,1,,,,,103.4268803,,103.4109114,103.4268803,104.4101628,104.4101628,104.4101628,104.4101628,104.4268214,105.4103428,105.4103428,105.9946222,v,1,0.5717894,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,42,2,10,c,1,0.5516069,None,10,2,42,2,,,,,106.0102205,,105.9952778,106.0102205,107.0098972,107.0098972,107.0098972,107.0098972,107.0098972,108.0099676,108.0099676,108.57692,c,1,0.5516069,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,43,3,10,z,1,0.4389671,None,10,3,43,3,,,,,108.592877,,108.5770975,108.592877,109.5762638,109.5762638,109.5762638,109.5762638,109.5928734,110.5761606,110.5761606,111.0273475,z,1,0.4389671,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,44,0,11,x,1,0.4170979,None,11,0,44,0,,,,,111.0430997,,111.0278136,111.0430997,112.0427441,112.0427441,112.0427441,112.0427441,112.0427441,113.0428472,113.0428472,113.4762473,x,1,0.4170979,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,45,1,11,v,1,0.732949,None,11,1,45,1,,,,,113.4927189,,113.4764426,113.4927189,114.4759628,114.4759628,114.4759628,114.4759628,114.4923299,115.4758552,115.4758552,116.2261049,v,1,0.732949,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,46,2,11,c,1,0.7150298,None,11,2,46,2,,,,,116.2421129,,116.2262842,116.2421129,117.2421216,117.2421216,117.2421216,117.2421216,117.2421216,118.2252086,118.2252086,118.9420198,c,1,0.7150298,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,47,3,11,z,1,0.6886062,None,11,3,47,3,,,,,118.9583404,,118.9422917,118.9583404,119.9417348,119.9417348,119.9417348,119.9417348,119.9582656,120.941712,120.941712,121.6412685,z,1,0.6886062,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,48,0,12,x,1,0.4241647,None,12,0,48,0,,,,,121.657981,,121.6414623,121.657981,122.6413423,122.6413423,122.6413423,122.6413423,122.6580569,123.6414359,123.6414359,124.0748077,x,1,0.4241647,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,49,1,12,v,1,0.5887992,None,12,1,49,1,,,,,124.0911547,,124.0749985,124.0911547,125.0745379,125.0745379,125.0745379,125.0745379,125.0911034,126.0743478,126.0743478,126.6745306,v,1,0.5887992,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,50,2,12,c,1,0.9115273,None,12,2,50,2,,,,,126.6906715,,126.6747177,126.6906715,127.6741225,127.6741225,127.6741225,127.6741225,127.6903852,128.6739528,128.6739528,129.5907307,c,1,0.9115273,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,51,3,12,z,1,0.4008256,None,12,3,51,3,,,,,129.6071648,,129.5909276,129.6071648,130.5902662,130.5902662,130.5902662,130.5902662,130.6068696,131.5898373,131.5898373,132.0073679,z,1,0.4008256,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,52,0,13,x,1,0.4814954,None,13,0,52,0,,,,,132.0231086,,132.0075514,132.0231086,133.0227499,133.0227499,133.0227499,133.0227499,133.0227499,134.0064777,134.0064777,134.4902381,x,1,0.4814954,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,53,1,13,v,1,0.5261145,None,13,1,53,1,,,,,134.5065446,,134.4904642,134.5065446,135.4896544,135.4896544,135.4896544,135.4896544,135.5063102,136.4894715,136.4894715,137.0228882,v,1,0.5261145,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,54,2,13,c,1,0.5158258,None,13,2,54,2,,,,,137.03891,,137.0230971,137.03891,138.0221637,138.0221637,138.0221637,138.0221637,138.0393442,139.0229975,139.0229975,139.5400677,c,1,0.5158258,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,55,3,13,z,1,0.6206602,None,13,3,55,3,,,,,139.5561344,,139.5406315,139.5561344,140.555636,140.555636,140.555636,140.555636,140.555636,141.5555676,141.5555676,142.1893257,z,1,0.6206602,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,56,0,14,x,1,0.7198558,None,14,0,56,0,,,,,142.2051044,,142.1895239,142.2051044,143.1881733,143.1881733,143.1881733,143.1881733,143.2066389,144.1885203,144.1885203,144.9219056,x,1,0.7198558,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,57,1,14,v,1,0.8364988,None,14,1,57,1,,,,,144.9384997,,144.9221735,144.9384997,145.9216792,145.9216792,145.9216792,145.9216792,145.9383978,146.9216778,146.9216778,147.7720329,v,1,0.8364988,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,58,2,14,c,1,0.4945521,None,14,2,58,2,,,,,147.7879163,,147.772236,147.7879163,148.7709904,148.7709904,148.7709904,148.7709904,148.7880472,149.7880703,149.7880703,150.2879107,c,1,0.4945521,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,59,3,14,z,1,1.0304162,None,14,3,59,3,,,,,150.304373,,150.2880957,150.304373,151.2874262,151.2874262,151.2874262,151.2874262,151.3042755,152.2873718,152.2873718,153.3205909,z,1,1.0304162,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,60,0,15,x,1,0.513988,None,15,0,60,0,,,,,153.3371414,,153.320876,153.3371414,154.3203082,154.3203082,154.3203082,154.3203082,154.3369724,155.3204627,155.3204627,155.8376007,x,1,0.513988,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,61,1,15,v,1,0.4761829,None,15,1,61,1,,,,,155.8535378,,155.8380821,155.8535378,156.8534916,156.8534916,156.8534916,156.8534916,156.8534916,157.8535084,157.8535084,158.3371323,v,1,0.4761829,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,62,2,15,c,1,0.3723098,None,15,2,62,2,,,,,158.3529213,,158.3375504,158.3529213,159.3364772,159.3364772,159.3364772,159.3364772,159.3526301,160.3361161,160.3361161,160.719942,c,1,0.3723098,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,63,3,15,z,1,0.6005363,None,15,3,63,3,,,,,160.7364188,,160.720131,160.7364188,161.7194647,161.7194647,161.7194647,161.7194647,161.7363726,162.7197068,162.7197068,163.3366214,z,1,0.6005363,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,64,0,16,x,1,0.3500242,None,16,0,64,0,,,,,163.352967,,163.3370407,163.352967,164.3359175,164.3359175,164.3359175,164.3359175,164.3524763,165.3358279,165.3358279,165.6864523,x,1,0.3500242,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,65,1,16,v,1,0.4325871,None,16,1,65,1,,,,,165.7024542,,165.6866416,165.7024542,166.6861884,166.6861884,166.6861884,166.6861884,166.7025079,167.6857256,167.6857256,168.1193415,v,1,0.4325871,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,66,2,16,v,0,0.9079147,None,16,2,66,2,,,,,168.1354488,,168.1195437,168.1354488,169.1187499,169.1187499,169.1187499,169.1187499,169.1354578,170.1182597,170.1182597,171.035244,v,0,0.9079147,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,67,3,16,z,1,0.6300443,None,16,3,67,3,,,,,171.0514157,,171.03546,171.0514157,172.0349071,172.0349071,172.0349071,172.0349071,172.0512697,173.0347292,173.0347292,173.6688109,z,1,0.6300443,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,68,0,17,x,1,0.8209259,None,17,0,68,0,,,,,173.6841649,,173.6692626,173.6841649,174.6846401,174.6846401,174.6846401,174.6846401,174.6846401,175.684658,175.684658,176.5182254,x,1,0.8209259,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
150,v,69,1,17,v,1,0.9106633,None,17,1,69,1,,,,,176.5341774,,176.5184302,176.5341774,177.517535,177.517535,177.517535,177.517535,177.5340981,178.5189659,178.5189659,179.4341943,v,1,0.9106633,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
50,c,70,2,17,c,1,0.7651089,None,17,2,70,2,,,,,179.450508,,179.4344331,179.450508,180.4341231,180.4341231,180.4341231,180.4341231,180.4508274,181.4337584,181.4337584,182.2006112,c,1,0.7651089,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-150,z,71,3,17,z,1,0.5589665,None,17,3,71,3,,,,,182.2167381,,182.2008291,182.2167381,183.1998173,183.1998173,183.1998173,183.1998173,183.216842,184.1998346,184.1998346,184.7671903,z,1,0.5589665,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
-50,x,72,0,18,x,1,0.3887548,None,18,0,72,0,,,,,184.7829924,,184.7674712,184.7829924,185.7665764,185.7665764,185.7665764,185.7665764,185.7831216,186.766146,186.766146,187.1668462,x,1,0.3887548,None,,,,,950378,1,2025-10-04_09h24.16.946,sequential_learning_ task 4,,2025.1.1,59.53181797,2025-10-04 09h24.21.063127 +0530
