pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-150,z,31,3,7,z,1,0.8622085,None,7,3,31,3,,,,,81.3734022,,81.3578128,81.3734022,82.3566814,82.3566814,82.3566814,82.3566814,82.3748405,83.3732272,83.3732272,84.2383864,z,1,0.8622085,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,32,0,8,x,1,0.3424364,None,8,0,32,0,,,,,84.2544648,,84.238742,84.2544648,85.2395521,85.2395521,85.2395521,85.2395521,85.2562307,86.2375236,86.2375236,86.5906146,x,1,0.3424364,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,33,1,8,v,1,0.569712,None,8,1,33,1,,,,,86.6054713,,86.5912263,86.6054713,87.588428,87.588428,87.588428,87.588428,87.6061815,88.606791,88.606791,89.1896403,v,1,0.569712,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,34,2,8,c,1,0.7504481,None,8,2,34,2,,,,,89.2060246,,89.1902778,89.2060246,90.1893022,90.1893022,90.1893022,90.1893022,90.2057756,91.1886175,91.1886175,91.9562168,c,1,0.7504481,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,35,3,8,z,1,0.5636053,None,8,3,35,3,,,,,91.9719799,,91.9569283,91.9719799,92.9724694,92.9724694,92.9724694,92.9724694,92.9724694,93.955187,93.955187,94.5238603,z,1,0.5636053,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,36,0,9,x,1,0.6923022,None,9,0,36,0,,,,,94.5383085,,94.5247466,94.5383085,95.5384117,95.5384117,95.5384117,95.5384117,95.5384117,96.5379674,96.5379674,97.2387888,x,1,0.6923022,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,37,1,9,v,1,0.610884,None,9,1,37,1,,,,,97.2551335,,97.2397443,97.2551335,98.2552787,98.2552787,98.2552787,98.2552787,98.2552787,99.2551127,99.2551127,99.8727876,v,1,0.610884,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,38,2,9,c,1,0.2791309,None,9,2,38,2,,,,,99.8876295,,99.8733434,99.8876295,100.8879661,100.8879661,100.8879661,100.8879661,100.8879661,101.8874684,101.8874684,102.1692022,c,1,0.2791309,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,39,3,9,z,1,0.763941,None,9,3,39,3,,,,,102.1859629,,102.1695185,102.1859629,103.1717741,103.1717741,103.1717741,103.1717741,103.1877817,104.1693506,104.1693506,104.9385368,z,1,0.763941,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,40,0,10,x,1,0.2619766,None,10,0,40,0,,,,,104.9537968,,104.9391325,104.9537968,105.9531383,105.9531383,105.9531383,105.9531383,105.9531383,106.9543368,106.9543368,107.2212527,x,1,0.2619766,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,41,1,10,v,1,0.1018591,None,10,1,41,1,,,,,107.2360011,,107.221964,107.2360011,108.2201026,108.2201026,108.2201026,108.2201026,108.2363402,109.2360511,109.2360511,109.3524097,v,1,0.1018591,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,42,2,10,c,1,0.2626258,None,10,2,42,2,,,,,109.3697515,,109.3528428,109.3697515,110.3530899,110.3530899,110.3530899,110.3530899,110.3682114,111.3524303,111.3524303,111.6219014,c,1,0.2626258,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,43,3,10,z,1,0.2717403,None,10,3,43,3,,,,,111.6358703,,111.622508,111.6358703,112.6352479,112.6352479,112.6352479,112.6352479,112.6352479,113.6355495,113.6355495,113.9198817,z,1,0.2717403,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,44,0,11,x,1,0.2870773,None,11,0,44,0,,,,,113.9362232,,113.9203958,113.9362232,114.918706,114.918706,114.918706,114.918706,114.9354651,115.9359709,115.9359709,116.2360259,x,1,0.2870773,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,45,1,11,v,1,0.2161467,None,11,1,45,1,,,,,116.2522943,,116.2366161,116.2522943,117.2354206,117.2354206,117.2354206,117.2354206,117.2525341,118.2363723,118.2363723,118.4545922,v,1,0.2161467,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,46,2,11,c,1,0.2644238,None,11,2,46,2,,,,,118.4688055,,118.455139,118.4688055,119.469063,119.469063,119.469063,119.469063,119.469063,120.468354,120.468354,120.7362007,c,1,0.2644238,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,47,3,11,z,1,0.2875656,None,11,3,47,3,,,,,120.7505369,,120.7367992,120.7505369,121.7499054,121.7499054,121.7499054,121.7499054,121.7499054,122.7506119,122.7506119,123.0523634,z,1,0.2875656,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,48,0,12,x,1,0.2683632,None,12,0,48,0,,,,,123.0679018,,123.0530556,123.0679018,124.067914,124.067914,124.067914,124.067914,124.067914,125.0680614,125.0680614,125.352916,x,1,0.2683632,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,49,1,12,v,1,0.4244142,None,12,1,49,1,,,,,125.3683467,,125.353724,125.3683467,126.3680704,126.3680704,126.3680704,126.3680704,126.3680704,127.3675401,127.3675401,127.8008408,v,1,0.4244142,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,50,2,12,c,1,0.3204647,None,12,2,50,2,,,,,127.8182333,,127.8020871,127.8182333,128.8015177,128.8015177,128.8015177,128.8015177,128.8175793,129.8173704,129.8173704,130.1494755,c,1,0.3204647,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,51,3,12,z,1,0.2679446,None,12,3,51,3,,,,,130.1669334,,130.1497813,130.1669334,131.1656614,131.1656614,131.1656614,131.1656614,131.1832309,132.1512963,132.1512963,132.4349489,z,1,0.2679446,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,52,0,13,x,1,0.3386195,None,13,0,52,0,,,,,132.4499497,,132.435628,132.4499497,133.450566,133.450566,133.450566,133.450566,133.450566,134.4503609,134.4503609,134.8006144,x,1,0.3386195,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,53,1,13,v,1,0.3348828,None,13,1,53,1,,,,,134.8155468,,134.8012612,134.8155468,135.8002429,135.8002429,135.8002429,135.8002429,135.8167007,136.7999905,136.7999905,137.151044,v,1,0.3348828,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,54,2,13,c,1,0.3910363,None,13,2,54,2,,,,,137.1667877,,137.1516821,137.1667877,138.1658308,138.1658308,138.1658308,138.1658308,138.1658308,139.149809,139.149809,139.5494079,c,1,0.3910363,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,55,3,13,z,1,0.3020685,None,13,3,55,3,,,,,139.5655129,,139.5499808,139.5655129,140.5489313,140.5489313,140.5489313,140.5489313,140.5659145,141.5488653,141.5488653,141.8666919,z,1,0.3020685,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,56,0,14,x,1,0.2772182,None,14,0,56,0,,,,,141.8824038,,141.8675504,141.8824038,142.8657198,142.8657198,142.8657198,142.8657198,142.8824145,143.8643942,143.8643942,144.1503449,x,1,0.2772182,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,57,1,14,v,1,0.2880294,None,14,1,57,1,,,,,144.1647202,,144.15096,144.1647202,145.1658184,145.1658184,145.1658184,145.1658184,145.1658184,146.1653557,146.1653557,146.4654224,v,1,0.2880294,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,58,2,14,c,1,0.6081549,None,14,2,58,2,,,,,146.4814274,,146.4660705,146.4814274,147.4647261,147.4647261,147.4647261,147.4647261,147.4816083,148.4812851,148.4812851,149.0966804,c,1,0.6081549,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,59,3,14,z,1,0.3098484,None,14,3,59,3,,,,,149.1131719,,149.0971707,149.1131719,150.0978235,150.0978235,150.0978235,150.0978235,150.1153336,151.0972403,151.0972403,151.4155306,z,1,0.3098484,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,60,0,15,x,1,0.2703961,None,15,0,60,0,,,,,151.4312841,,151.4163403,151.4312841,152.4311776,152.4311776,152.4311776,152.4311776,152.4311776,153.4303957,153.4303957,153.71438,x,1,0.2703961,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,61,1,15,v,1,0.3049304,None,15,1,61,1,,,,,153.7307478,,153.7152158,153.7307478,154.7310519,154.7310519,154.7310519,154.7310519,154.7310519,155.7165934,155.7165934,156.0300592,v,1,0.3049304,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,62,2,15,c,1,0.3910141,None,15,2,62,2,,,,,156.0468385,,156.0305724,156.0468385,157.0304499,157.0304499,157.0304499,157.0304499,157.0467392,158.0294288,158.0294288,158.4309709,c,1,0.3910141,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,63,3,15,z,1,0.3709183,None,15,3,63,3,,,,,158.4455989,,158.431697,158.4455989,159.4301441,159.4301441,159.4301441,159.4301441,159.4467522,160.4457104,160.4457104,160.8305328,z,1,0.3709183,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,64,0,16,x,1,0.342908,None,16,0,64,0,,,,,160.8460613,,160.8311386,160.8460613,161.8294821,161.8294821,161.8294821,161.8294821,161.8479317,162.8438088,162.8438088,163.1961781,x,1,0.342908,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,65,1,16,v,1,0.3488811,None,16,1,65,1,,,,,163.2135678,,163.196813,163.2135678,164.1958874,164.1958874,164.1958874,164.1958874,164.2293557,165.1960207,165.1960207,165.5474348,v,1,0.3488811,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,66,2,16,c,1,0.2745734,None,16,2,66,2,,,,,165.5621122,,165.5482217,165.5621122,166.5628921,166.5628921,166.5628921,166.5628921,166.5628921,167.561691,167.561691,167.8458503,c,1,0.2745734,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,67,3,16,z,1,0.3048107,None,16,3,67,3,,,,,167.862194,,167.8464444,167.862194,168.8462362,168.8462362,168.8462362,168.8462362,168.8621912,169.8454762,169.8454762,170.1624928,z,1,0.3048107,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,68,0,17,x,1,0.0909556,None,17,0,68,0,,,,,170.1775421,,170.1629409,170.1775421,171.1608104,171.1608104,171.1608104,171.1608104,171.1786884,172.1785052,172.1785052,172.278539,x,1,0.0909556,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
150,v,69,1,17,v,1,0.3087727,None,17,1,69,1,,,,,172.2947925,,172.2791887,172.2947925,173.278322,173.278322,173.278322,173.278322,173.2945604,174.2777326,174.2777326,174.5954274,v,1,0.3087727,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
50,c,70,2,17,c,1,0.2049086,None,17,2,70,2,,,,,174.6119044,,174.5960743,174.6119044,175.6113934,175.6113934,175.6113934,175.6113934,175.6113934,176.5946822,176.5946822,176.8117678,c,1,0.2049086,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-150,z,71,3,17,z,1,0.2905938,None,17,3,71,3,,,,,176.8270653,,176.8123643,176.8270653,177.8270083,177.8270083,177.8270083,177.8270083,177.8270083,178.8107049,178.8107049,179.1112157,z,1,0.2905938,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
-50,x,72,0,18,x,1,0.2940141,None,18,0,72,0,,,,,179.1279182,,179.1118916,179.1279182,180.1119655,180.1119655,180.1119655,180.1119655,180.1279351,181.1099191,181.1099191,181.4113045,x,1,0.2940141,None,,,,,839906,1,2025-10-04_06h23.32.597,sequential_learning_ task 4,,2025.1.1,60.11378336,2025-10-04 06h23.37.850465 +0530
